Text,True Sentiment,transformers Sentiment,transformers Confidence,transformers Response Time (s)
love martial arts style quick close oh fast seems like movies becoming crime based lifestyle quality less meaningi thought bring forth deeper message least movies hidden meaning agenda one good redeeming qualities character rest far disappointed martial arts also suffering hoping see devoted segal future films movie also lacks keeping story line going many gaps thought lost many things cryptic without solution,negative,negative,0.9965493679046631,0.09696388244628906
people badmouthing film dont understand film begin people love movie blockbusters adverse movie doesnt star leonardo dicaprio wilder napalm neat little film may seem quirky maybe even stupid first lacks plot makes substancebr br one thing particular movie impressed use music plays large part students film music notice important music movie vida wilders life background wilders theme vidas theme wallaces theme heard opening sequence funny lyrics play instance scene men singing duke earl vida wilder men sing something like girl goes wallace give something men sing lyric girl cleverly showing tension two brothers sorts little intricacies like inside movie may look like flop outside real student film notice good movie really,positive,negative,0.9455313086509705,0.21369123458862305
seems salvatores couldnt decide movie weak thriller say weak attempt explore relationships main characters things tried psychological thrillers case movie hold things together due poor superficial scripting bad acting dark dull cinematography id say salvatores gave best genres settings free look characters without think plot whole bmovie hardly worth money vote,negative,negative,0.9990628361701965,0.1276867389678955
predicable movie ive ever seenextremely boring feel like ive seen hundred movies storyline one acting ok best theres action really definitely thrills capable actors terrible script think could written better th grader felt like chore watch hoping would something movie going set apart garbage fit right heap whole movie waiting something good happen never came never rate movies never review movies movie bad log post review try save poor souls wasting time andor money movie pirated wish never even wasted hard drive space spent bucks see theaters would kill,negative,negative,0.8947721719741821,0.19315624237060547
saw first preview nearly passed excitement long fan twelfth night turned shakespeare modern adaption dream come true anticipation disappointedbr br plot basically follows original storyline means complicated dont want even try relate plot summery probably cover basics imagine girl pretend guy boarding school think possible situations would create even pause question plausibility plot reality point filmbr br though absolutely hilarious nearly every scene nails comedic setup kudos writers director actors countbr br amanda bynes star film carries wonderfully shes supercute vixen faultless comedy admire much going fullon tramp films public life like many starlets today im glad least one decent young actress left hollywood ok im soapboxbr br channing tatum yeah hes hot built like flippin gorilla really makes laugh favourite scenes whole movie hes trying converse olivia first talking cheese later workout regimenbr br rest cast fail perform either marvelous additions characters forms inane dbutante mother monique classic evil girlfriendbr br overall lots fun loooots laughs highly attractive cast maybe par original beats modern versions plays including muchtouted things hate,positive,positive,0.8497551679611206,0.29183530807495117
man year tells story tom dobbs robin williams political comedian like jon stewart stephen colbert television show show talks sorts things main focus political issues opinionated one day show fan audience raises idea dobbs run president united states episode aired millions flocked web create various petitions voice opinions dobbs would make great candidate president united states weeks later dobbs decides run president low behold wins election everything seems going planned woman name eleanor green laura linney shows starts controversy regarding position funny yet serious political thriller ensues br br man anyone walking film expecting see brainless comedy surely disappointed always wonder people film marketers see misleading marketing campaigns man year great example bad misleading marketing everything poster trailer online advertisements makes movie look feel like comedy would honestly say film funny rest plays political thriller makes good arguments allows audience think kind wonder case marketing done purpose since film addresses pretty serious issues inbetween comedy routinebr br enough marketing lets get film itselfbr br really liked man year even though expecting see comedy instead serious film one many things give film credit film decent job switching comedy drama even though first seems little awkward really think figure movie going political thriller comedy get comfortable may lead believe seeing comedy dont understand film trying say end people blame marketers advertising film rightbr br man year talks lot things seems strong opinion tom dobbs speaks saying things need said isnt candy coating also think whole political subplot critics say hurt film probably misleading marketing good idea computerize voting tossed around last years problems computers issue addressed film could surely realistic also control big businesses voting also gets addressedbr br far acting goes think everyone involved good job robin williams chance funny yet serious time playing tom dobbs say williams overstayed welcome comedian personally still think funny hes good serious actor well probably one occasions though get see go back forth serious funny think works well also nice see lewis black costar decent film like black appears daily show stand however films awful good movie think political views fit story director barry levinson trying convey laura linney fine addition cast proves good actress lastly christopher walken jeff goldblum good job always roles handed thembr br man year written directed barry levinson man brought us films rain man good morning vietnam wag dog levinson fine job writing film directing like said know lot critics didnt like whole political thriller aspect film thought fit nicely actually nice watch mainstream movie allowed think laugh time barry levinson fine job filmbr br end dont go film expecting see movie commercials selling laughs time plays political drama stupid silly marketing campaign leads believe really liked fact film film wasnt typical hollywood film tried comedy serious drama time worked least like fact film didnt really tone issues addressed typical hollywood ending trying call ending get go surprisingly didnt end way thought made happy movie make laugh minutes later allow think wonder whats going happen next think good movie hurt bad marketing,positive,,,
matrix exciting summer blockbuster visually fantastic also curiously thought provoking twilight zoneish manner general rule applies sequel doesnt match predecessor worse doesnt even compare itbr br reloaded explodes onto screen unprofessional fashion opening seconds first impression generally good one trinity shot dream immediately film nosedives disastrous first minutes gradually gains momentum enter matrix agent smith battle takes place loses speed reaches minute car chase sequence gets even worse big groanworthy twist end worst overlong zion rave scene absolutely nothing plot also pathetic excuse porn depressive dance musicbr br bullettime aspect matrix good addition reloaded overuse make seem boring first one interesting plot turns linear remotely interesting movie basically series stylish diversions prevent us realising empty really works incorrect principle bigger better appears matrix franchise quickly descended special effects drenched misfire franchises star wars saga havebr br acting standard poor part best character course goes hugo weavings agent smith one slightly interesting keanu reeves definitive neo special effects little room make much impact academy award nominee laurence fishburne reduced monotonous mentor poor dialogue carrie ann moss part action chick could done much better actress br br poor throwntogether movie matrix reloaded disappointment didnt like first one unlikely flock ones diehard fans even movies subgenre special effect bonanzas minority report matrix etc still rather poor imdb rating,negative,negative,0.9930405616760254,0.3586130142211914
movie let decidedly hard great concept ruined horrible script story didnt flow disjointed best many elements story explained forced place real thought elements like love story could expanded bit cannons need written better whole main character growing thing needed training receiving less standing around everyone likes good little guy overcomes story showed promise scripting failures wasnt pyrotechnics final battle sequence lackluster due lack choreography made maddeningly boring watchbr br could good,negative,negative,0.9964444041252136,0.13562941551208496
ring videotape website problem feardotcom danger pulse came computers phone one missed call featuredyou guessed itdeadly phones stay alive piece technology causes manner problems online game play wind dead soon afterwards cleverbr br directed william brent bell featuring unimpressive cast twentysomethings might seen probably cant remember hell names extremely derivative piece filmmaking aimed squarely pg horror set seasoned scary film watchers doubt find stay alive extremely tedious highly predictable least bit frighteningbr br poorly developed plot follows group gamers extremely daft names october loomis phineus hutch swink attempt unravel mystery behind deadly game become victims eventually discover evil spirit legendary countess elizabeth bathory killing anyone dares play hope survival continue game endbr br story dumb viewers expect film loose ends aplenty one iota logic made game never explained little way scares gore dumb closing scene leave door open forgod forbida sequel,negative,negative,0.999671459197998,0.2608602046966553
every commentator mentioned way interview footage superposed concert footage places true biggest flaw film however isnt often bad one shouldnt see video black sabbath fan see aside seen black sabbath sevnties early eighties saw also headlined ozzfest like video concert amazing much like rented first place best geezerrock check,positive,negative,0.9633592963218689,0.11159920692443848
killed john amoss character killed show vital part info structure story inner city familys struggling make best way knew poor black living proof jesus family nothing hard sure james would lose jobs jj would fail school family always managed find way br br james strong male role model earned income disciplined children florida strong lady would everyone including james needed shoulder cry hug make kids personalities input made important family unit neighbor willona also key element represented friend dear enough family things bright gritty funny honest changed course program james dies jj took show br br flo still mom thelma blossoming lady michael still militant midget jj show expected believe family father prominent bread winner going able stay apartment guess jamess paycheck didnt much family threatened eviction said moving one house working know jj flo thelma even michael eventually got jobs come real james worked much could feel others werent realistic thats shamebr br jj comic relief felt show need substance ok funny chance show real family took survive real world threw away laughs michaels character almost disappeared rest cast slipped shadows jj evans show mean really guy failing school kept getting laid painted money two episodes james always encourage talent flo rest family didnt seem carebr br take long understand painting meant could sold paintings street worked people print billboards cards something went wrong make others give dreams ill tell didnt father life care cheer mother stopped support dreams show stopped teaching us growing building learning started teaching us gimmicks catch phrases kept james show needed father one,negative,negative,0.9785864949226379,0.5084404945373535
world may ended unfortunately film survived yet another testament canadas inability make movies go beyond execrable maybe really good people norman jewison martin short et al go hollywood fact bad short wasnt cast apallingly pretentious banal film might given credibility canadian government realize movie magnificent example shovelling money trough result good cinema people lapping public funds compete might forced come something worthwhile produced yet another snickering embarassment,negative,negative,0.9976073503494263,0.1329336166381836
kind like jag charm lately much propaganda outsider non american patriotic feeling bit muchbr br dont like rabb mackenzie goes lawyers early parts tv show become super heros stops wars rescues entire continents almost like watching recruitment video us armybr br still watch show bad would prefer episodes rabb mackenzie investigates military accidents dont save world future,negative,negative,0.9712926745414734,0.08210515975952148
movie saw years ago last years couldnt remember name anything else romanian country man played superbly anthony quinn impression got drama eternal finally found name movie hope able buy honestly movie worth oscars ten times bravo quite young first saw movie asked friends heard story nobody would know anything anthony quinn playing role romanian peasant remember german officer came saw anthony told good breed fact german cheating bucks wont get rich case buy movie rich,positive,positive,0.973584771156311,0.10864734649658203
leonard maltin compared film mel brooks comedy far kind ms rivers far cruel mr brooks even raunchiest mel brooks films tasteless least theyre genuinely funny picture deserves place hundredworst list,negative,negative,0.9973337650299072,0.05762624740600586
finished watching movie wanted give opinionand justice moviebr br first get things straight movie pretending anything solid action comedy movie doesnt aim revolutionize movie industry garner critical acclaims want regarded one really want enjoy movie fullest suggest discard criticalmindedness longing good plot wont find established let us moviebr br low expectations movie simply didnt strong plotyes moviegoers underrated movie well never expected enjoy movie much even enjoyed stephen chow flickswhich find kung fu hustle best effort wouldve rated well action tight epic comedy chokes right placesbr br spoilers alert think action might unreal would want watch serious basketball movie anyways lot sports moviesdrama already well create another spoilers endbr br im even sure youre reading go ahead watch remember thinking watch enjoy smile laugh br br every theythe movie industry creates masterpieces pulp fiction godfather movies sometimes create movies better pile dump im saying kung fu dunk deserves recognition previous examples talking stephen chowish comedy ones top tenbr br highly recommended love brainer movies really good action kung fu death trance kung fu comedy heck watch youll great timebr br cast kung fu dunk,positive,negative,0.778072714805603,0.27731752395629883
barry kane robert cummings wrongfully accused sabotaging hanger making aircrafts war goes run meets patricia martin priscilla lane along way joins find bring real criminals justicebr br lot things wrong film robert cummings good actor hes totally miscast role priscilla lane pretty never good actress story doesnt make whole lot sense rambles longer needed wears patriotism bit much made wwii full swing theres ending shouldnt work doesbr br full bizarre lines characters certainly hold interestbr br example lane says cummings theyre falling love wish could met hundred years ago lane pays villain getting lunch cummings lane join circus troupe briefly run also hitchcocks direction always greathe throws truly amazing shots sequencesespecially statue liberty climax br br one hitchcocks classic movie still good worth catching,positive,positive,0.9531222581863403,0.2591416835784912
might contain spoiler bewarebr br thousand two million people make difference sometimes get angry apparent apathy small number strangely loud americans remember many people us bred raised care anything outside comfort zone god help us done relative ease native americans indifference horrors enslaving race would think wed grown hearts souls late early see ok long ends justified us look dictator horrible government think somehow good impose contradictory hypocritical ashamed feel sorrow people affected deserve justice homes back done name american supposed safety dont want denounce actions hope global community understands many americans believe american government runaway train deceit one law want country back chagos islanders regardless people post anonymity computers one heart deny would unwilling give birthplace bombs heliports cant stand stuck traffic let alone forcibly unjustly removed homes one us brit american alike forget goes around comes around dont buy fallacy simpler natural civilization somehow less worthy rights observed preserved turn backs basic human rights dignities turn away basic human rights dignities men,positive,negative,0.9930530190467834,0.3729853630065918
glorious edward gets move world supervisor tells drop filthy swedish drama movies head stairs splatter gore department excited along big anticipations new type movies soon going edit asks sorts questions wage workspace lunch brake well really edward maybe quite opposite calm stuttering guy top got glasses exception hes insane guess created much creepier atmospherebr br evil ed reason swedish movie somehow magical force came across good actors turned lovely swedish accents stereotypical american voices guess thats expertise actor needs days acting wooden inflexible bendable well hey actually expect top movie jamming techno theme song sounds like etype case makes movie experience worse since im fairly harsh movie far usually breaking point tone level happiness theres really much say blueprints look good somehow hanz spelt coffee partially destroyed thats look movie movie ended edward taken mental institute refurnished parts goes insane kills people result would much better thats radical view would also like see footage lose limbs moviesbr br also illogical things discover piece movie lets say actors really american living america would work swedish movie like edward also delivery man never uses doorbell located directly beside instead goes away tapping softly door good old edward really got good ears hear editingbr br anyway movie moments shame many doesnt mean would recommend rather cheap movie go ahead buy almost like see pattern price movie side like watching dubbed movies getting crappier second might verdict would rock solid,negative,negative,0.9924335479736328,0.35538148880004883
always great admirer nicolas roeg walkabout one favorite films film version roegs stage play film takes place hotel room still roegs cinematic flare unique story famous actress theresa russell hard nights work film goes hotel visit famous professor michael emil together hotel room talk awhile wants go bed start get undressed husband banging door husband famous exbaseball player gary busey wants know going three hotel room talk going future holds meanwhile famous senator tony curtis threatening take away professors papers doesnt testify hearing theresa russell excellent shes trying exactly impersonate marilyn monroe wonderful job exuding phobias nuances monroe well known one thing film show woman verge mental breakdown show physical wreck well talks unable children one point film suffers miscarriage make excellent case russells best performance probably wouldnt argue film interesting thing showing many flashbacks characters continue talk one thing flashback see one many reasons actions busey also gives good solid performance reminds strong persona gives screen emil professor character many things mind originally thought last scene film demonstration darker side one highlights film little conversation elevator man sampson cuckoos nest discuss cherokee indians think times course famous scene film russell demonstrates emil understand theory relativity uses toys show professor delighted demonstration russell roeg married real life admirable work collaboration probably best film together good performances interesting job directing make challenging visually thought provoking film,positive,positive,0.9982701539993286,0.42069363594055176
ran across movie local tv channel last night frankly never heard movie simply lost track seaguals recent movies one worst previous one dull seagal insisted girlfriend make movie accepted forcefully plot ridiculous acting zero single aspect movie falling apart simply dont idea seagal movie man even worst kill watch movie start feeling sorry seagal seems running ideas enthusiasm money avoid movie something worthwhile,negative,negative,0.999264657497406,0.12276673316955566
world war ii two byelorussian soviet russian soldiers try avoid captured occupying nazis trudge snowy terrain searching food safety happen like blackandwhite foreign films may still enjoy voskhozhdeniye retiled english ascent director larisa shepitko paces film extraordinarily well despite largely introspective piece work untimely death car accident made ms shepitkos final film unfortunatelybr br opening mission declared doesnt seem much could happen snowy woods shepitko changing setting make unexpectedly exciting leading players vladimir gostyukhin spiritually wounded rybak boris plotnikov physically wounded sotnikov successfully avoid crushed ever increasing symbolism allegorical performances shepitkos sharp direction provide memorable thoughtprovoking take familiar storybr br voskhozhdeniye larisa shepitko vladimir gostyukhin boris plotnikov lyudmila polyakova anatoli solonitsyn,positive,positive,0.9957310557365417,0.48798632621765137
good reviews film hysterically badbr br set japanese prison camp world war ii jim brown hero puts hysterically unbelievable racist officer hysterical way japanese officers brown nose jim browns characterbr br probably worst film actors ever stereotypes abound dominate film sixtiesseventies music may best thing film maybe nothing filmbr br even difficult sit back enjoy mindless fun film even racist message racism tries deliver believe alive seventies thought crap like stupid never popular,negative,negative,0.9966093301773071,0.14008665084838867
approach films talking animals care every wonderful one like babe get equally poor one like dreadful remake homeward bound incredible journey case cats dogs great idea film living potential heard paulie premise wisecracking parrot didnt exactly fill confidence found film pleasant surprise manages sneak way heart without realisingbr br russian janitor misha vilyenkov tony shaloub gets job research laboratory one day hears singing coming basement investigates finds parrot cage singing little heart misha becomes fascinated bird especially turns parrot sing talk phrases either parrot actually make conversation withbr br parrot called paulie voiced jay mohr recognises fellow castaway misha wondering world wise bird ended dusty basement misha convinces paulie tell life story began baby care marie five year old girl stutter two became birds feather ok bad punbr br maries parents became concerned close friendship bird considered sending away finally marie nearly injured fall teaching paulie fly desperate reunited paulie begins long journey across america includes diverse number new owners flying great distances even ending behind bars cage isbr br paulie one number talking animal films released dreamworks late although wasnt afforded recognition boxoffice success babe paulie succeeds quite levels occasional work striking intelligencebr br jay mohrs standup style acting well suited part paulie never plays part smug even bit smart aleck paulies worldly also naive waybr br hes lived rather sheltered life marie hes taken away fend first time falls hands different owners make promises paulie reunite marie believes promises broken time againbr br paulie admittedly little episodic follows eclectic people paulie ends slowly gets brought closer closer marie first winds pawn shop adopted ivy gena rowlands kindly woman teaches meaning manners sympathises paulies situation drives rv across america find mariebr br paulie occasionally touching film scenes ivy best wonderful moments paulie perched shoulder singing tom jones numbers way instills need hope great dialogue quite well written even thoughtprovoking br br things life put think youre gon na later real thing ivy taught got ta live like may laterbr br scene ivy passes away en route leaving paulie alone heartrending moment sequence plucks courage fly first time across grand canyon soaring majestically beautifully composed scene stays hours films overbr br despite occasional sad moment plenty laughs paulie falls group performing parrots spanish outdoor restaurant animatronic effects really excellent four birds perfectly choreographed dance number paulie even gets romance dashed falls petty thief played mohr well may complaint soon get comfortable one situation film moves paulie anotherbr br scene paulie taught steal money atm machines funny little disturbing im amazed dreamworks granted chance include scene kids film paulies diamond robbery mission impossible hes caught act shipped lab animal testing hes remained ever sincebr br story finally comes full circle lab misha vows help paulie course find marie final revelation scene shocking intensity left numb several minutes paulie may never get longevity babe believe equally brilliant film laughs flawless effects surprising intelligencebr br minor gem,positive,,,
thinking file whoopi goldberg plays cop future teamed talking dinosaur crime case involving madman wants start another iceage straighttotape oddity embarrassing ridiculous highconcept search apparently labor love writerdirector jonathan betuel also served one producers sadly end results anemic charitable goldbergs mere presence onscreen often spark good laughter matter poor script shes drowning see unfunny results stars,negative,negative,0.9000660181045532,0.15681719779968262
rented copy one netflix big mistake dvd version titled onearmed swordsmen produced madmen thought fighting sequences would appreciated better pasted together one big chapter part consistent sequential story story left separate chapters select main menu dvd still mess dont rent buy anything wonderful original story absurdly complicated piece nonsense much liked seeing wang yu prime years one utter waste time ive dish detergents made better film choppedup dvd version shows us matter silly chinese script may see sort story care fighting sequences turn outbr br onearmed swordsmen offer chance see wang shaw brothers stalwart lo lieh beating smirking pretty boy david chiang always pleasure see happen lo plays sort secondstring villain serves prime example people really need orthodontists film also graced participation taiwanese actor chang yi magistrate br br another comment mentions obligatory fightintheinn scene two fact wang chiang attacked pack comical barbarians using look like cavemen weapons making bruce lee noises fight none makes sense thats okay youre expecting clarity common sense fun watch anywaybr br another peculiarity production significant women characters couple female roles play serious role action plotbr br find copy original shaw brothers onearmed swordsman movie one explains one arm uses broken sword go,negative,negative,0.9970376491546631,0.5113446712493896
load rubbish cant even begin describe awful film rating really hard believebr br avoid particularly enjoyed first ginger snaps first one well written well directed well executed brilliant film fantastic aesthetic atmosphere second one alrite decent selfstanding film clearly level first third insult series period rate films badbr br oh yes really set past sisters still called ginger b fitzgerald muddled halfassed native american mythology sisters dont real story progression even clear relationship theyre trying survive together forever thats deep getsbr br staggered girls agreed pileofshite reading scriptbr br oh another thing staging action terrible people appearing nowhere regularly like girls turn around theres elaborate candlelit setup mystic native american woman sitting go speech sets terrible couldnt get away fact obviously based set really didnt help also consistently snow outside camp trace inside setbr br arrghh bad really hoping would least good second one,negative,negative,0.9657382369041443,0.29581308364868164
one best ensemble acted films ive ever seen isnt much plot acting incredible see characters change ever subtly undr influence rented villa italy love happiness film casts mesmerizing spell much villa women truly enchanted,positive,positive,0.9995747208595276,0.09133172035217285
defining scene movie fat guy quitsbut evil doctor gives one dutycheck dinosaurskeep mind longer job absolutely getting paid thisalso keep mind goddamn dinosaur doctor hes supposed trust evil doesnt like himbut hes still likeyeah okaythat defined stupidity movieone melissa brasselle proves seriously anyone bolt breasts moviesi go ride mountainbike thembut hey aside people paraguay niceeric roberts gives absolute worst performance fartheres adjective describe bored throughoutcorbin bernsen saves save start rooting himbut stick formula courseand wonder much life sucks play likeone army guys onehow low acting career gothe special effects embarrassingly bad expect sign saying studio get frameits even honest pulpits taken carnosaurwhich even sucked itselfand wonder anyone allowed make movie,negative,negative,0.9991426467895508,0.241593599319458
think years ago saw movie accidentally revisited infosite immediately felt good remembered seeing movie loving life showed could find love whatdoyouknow boyfriend year half love definitely,positive,positive,0.9917778968811035,0.08065319061279297
word true films title got alarm bells ringing rang louder title card referred americas civil war war states circumlocution preferred diehard southerners jesse james thief slaveholder murderer described quiet gentle farm boybr br dishonest movie mention slavery far less documented fact jesse jamess poor widdered mother owned slaves war jesse brother frank actively fought preserve slavery according movie civil war soldiers really fighting decide whether missouri northern state southern state thats missouri candy mint breath mint black people entirely absent movie except two glimpses pair beggars one wears help poor sign thats implausibly typeset instead handwritten shots thcentury newspapers inaccurate thcentury type fontsbr br film weird flashback structure theres impressive stunt riding fine work stunt horses one excellent montage savoured one line dialogue boys never taste beans movie gets facts straight agnes moorehead jesses mother conceals right arm scenes following raid agents pinkerton called remington jesse jamess reallife mother suffered injuries requiring amputation lower arm errors pardonable bushwhacking days real jesse james accidentally shot part left middle finger robert wagner title role stumpfinger ive seen photo jesse jamess real wife looked half glamorous hope lange looks movie jesse james might stayed home morebr br theres plenty revisionism male actors wear hairstyles many movies errors avoidable jesse jamess mentor william quantrill mentioned several times actors mispronounce name see jesse wife moving elaborate twostorey house soon die paying rent actually jesse jamess last residence lafayette street st joseph missouri simple onestorey cottage renting upper storey jesse james killed wife could come running upstairs hope lange actually kitchenbr br one continuity error robert wagner stunt double impressive job taking slug jaw falling hands tied behind back gets rope binding wrists vanishedbr br screenplay weird unnecessary juggling dates following northfield robbery attempt jesse says expects get home birthday actual northfield bank raid james gang september two days jesse jamess birthday maybe meant next years birthday later see jesse wife moving st joseph home fine summer day jesse tells plans christmas eve arrives real life mr mrs jesse james moved house december scene christmas eve errors entirely avoidablebr br fictionalisations dont make sense according movie northfield bank raid failed one fictional henchman late cutting telegraph wires actually happened would indeed hampered james gangs getaway wouldnt affected robbery failed reasonsbr br good performances jeffrey hunter frank james moorehead alan hale jnr cole younger stage actress marian seldes rare screen role disappointed robert wagner normally underrated actor elsewhere wagner proved impressive range convincingly portraying heroes villains morally ambiguous characters cant seem decide whether depict jesse james goodie baddie doesnt much bother john carradine phones performance brief role fictional jackleg preacher baptises jesse wife wedding fact jesse james baptised childhood uncle methodist minister perhaps second baptism toppingupbr br jesse james robin hood doubt robin hood robin hood either thats another story one single documented instance jesse james ever sharing loot anyone beyond family holdups didnt even split swag rest gang movie jesse gets gunned right vows give bandit ways forever reality night death jesse james ford brothers stole horses jesse planned use next day robbery platte city bank preparation robberies jesse james stole horses local farmers poor folk inaccurate legends supposedly beneficiaries largesse cringed one scene fictional jesse james goldurn refined disapproves oil painting tastefully depicts nudesbr br true much story jesse james wilfully dishonest thieving murderer likewise dishonest civil war impressive stunt work one good montage fine acting turns ill rate obscenely dishonest movie points,negative,,,
semana santa angel death weak movie mira sorvino plays detective trying find killer shoots arrows people mira italian accent falters time time couldnt speak english characters forced mexicanenglish accent distracting dialogue bad delivery wooden cinematography looks nice thats enough save tripe next part review contain spoilers br br climax looks like villain going get away comes back stairs get shot cool stunt railing shows script originality whatsoever avoid,negative,negative,0.9950042366981506,0.13654637336730957
cruel intentions bloody awful mean uberbad words explain bad ill give go anywaybr br plot cruel intentions similar first film sebastian robin dunne kicked private school forced move new york decides make fresh start life normal life settle unfortunately deal stepsister kathryn amy adams wants drag sebastain starts fall love danielle sarah thompson innocent daughter headmaster school kathryn wants sebastain sleep around whole school describe whorehouse kathryn also wants get revenge cherie keri lynn pratt humiliated school assembly kathryn wanted make freshman biggest slut school similar subplot first filmbr br cruel intentions basically cancelled tvshow turned prequel many problems film poorly written unfunny badly acted luckily amy adams show never took fairly big actress whilst cruel intentions sense realism seen set real world cruel intentions set sitcom land described amazoncouk randy version saved bell dark themes involving sex drug use first film cruel intentions tried make funny ideas film shouldnt kathryn affair teacher ideas also dont work secret society popular kids meet discuss downfall students film also major problem sexualised yearsold know teenagers sex sometimes lot done film television treated seriously one famous sense daneille encourages cherie around film simulate sex back horse point orgasm idea turning girl around slut wrong shouldnt made subject comedy jokes film fall flat whether verbal gag like goes moist sees visual gag sebastian pushes kathryn face first mudbr br lot wrong film dont time go say avoid watch cruel intentions whilst classic still decent film treats subject matter wellbr br film perverts wet dream schoolkids lots sex,negative,negative,0.9988893866539001,0.523512601852417
exactly would call mad max film seeing road warrior experiencing excellence film felt somewhat disappointed seeing supposedly started kind kids wilderness film merged mad max franchisebad idea casting exactly best mean come tina turner one main problems film good villains wez humungus even decent toecutter nothing really even happens going plan seeing sub par action flick even called make sure see mad max mad max better yet another problem film many people even thunderdome battle sequence dull max doesnt even kill anyone music bad characters bad good way seeing film left bad taste mouth,negative,negative,0.9981901049613953,0.15088915824890137
bad movie premise actors yet believable plot good dialogue characters relate somewhat missingbr br typical heist gone wrong premise set backdrop everyman shafted system lead character tye little brother luck house going repossessed along comes godfather matt dillon look much older tye exactly sure happenedto rescue plan steal money armoured van work security guards tye brief flirtation conscience decides go along thus begins truly awful hole ridden minutes unbelievable trash list ways movie unrealistic let point major onesbr br tye deciding good guy homeless guy became collateral damage close friends including godfather die godfather supposedly family man brought caper last minute help dies tye tye process thwarting friends godfather destroys money money came bank repossessing house yet chose supposed family matt dillonbr br many needless say film tripe earnestly hope nobody else goes see,negative,negative,0.9934015870094299,0.2393646240234375
thing shouldnt called film almost worse manos see hilarious see video store rent see th anniversary edition yes special edition buy friend borrow see acting bad gore fake viewing youll asking make insult art film thats assuming face doesnt melt like naziss raiders manage see sure vote movie awful make bottom really deserves spot im surprised number right,negative,negative,0.9942796230316162,0.10995173454284668
terrible film almost comedy sketch noir filmthe budget low compared blockbuster still higher mostbut theyve decided cut costs totally weirdsome actors least competent others look like dragged streetone lead actor hes bad cringed ever said anything talks entire moviethen theres weird costume choicesat start movie characters wearing clothesthey drive classic car background modern day windfarm thats blatantly state artand costumes settings continue follow film noir themethen bam drives brand new escalade inch rimswtfsame thing guy night scope rifle get shot sighthes aiming guy mp tactical gear onin even stranger contrast locations brilliant seem cost rest entire filmthe camera shotsangles good show locations brilliantly scenesthe director keen eye good looking single shot idea much elsebr br people shot filmbr br writer director casting agent costume designerbr br people tortured death monotone monotonous nails chalk board voicebr br anton pardoe lead actor writer producer ever seen movie hostel wish would happen guy doesnt escape,negative,negative,0.9968140721321106,0.3247556686401367
imagine plane hours business trip south africa highpaid professional youve lived us years thirties wife little boy another baby way one thing even though green card still egyptian transit asked come security guards next thing know overpowered hooded chained brief still reasonably civil interrogation rendered happens anwar el ibrahimi beginning movie story pain literally torture one several story lines one follows wifes attempts get information one follows cold bureaucrats behind rendition another story deals family man leads interrogation anwar el ibrahimi stories end neatly come together though famous actors like reese witherspoon distraught pregnant wife jake gyllenhaal cia rookie forced watch interrogation northern africa meryl streep cia hotshot corine whitman really unknown actors carry story give heart actor playing unfortunate mr el ibrahimi omar metwally heart soul movie portrayal man distress shockingly well done almost tortured real also israeli actor yigal naor impressive part worried familyman part extremely cruel chief torture hard watch exactly fun still worthwhile,positive,positive,0.9923916459083557,0.3286731243133545
rich old lady calls flirtatious divorce woo lothario away silly soontobemarried granddaughterbr br let us gay interesting little domestic comedy features tart dialogue courtesy celebrated screenwriter frances marion good performances perhaps bit mawkish times probably blamed difficulties early sound technology tended limit action movementbr br norma shearer credited appearing minor film rather using undoubted clout irving thalbergs spouse insist upon agrade pictures especially effective first scenes dowdy flat makeup makes almost unrecognizable extreme transmogrification goose swan could happen hollywood scarcely profitable spend much time worrying thatbr br rod larocque doesnt come well shearers adulterous husband quite popular silent days talkies especially kind career would suffer role least sympathetic one wonder masochistic impulse moves women desire cad muchbr br magnificent marie dressler hand eccentric long island dowager great friend frances marion one easily imagine part written expressly full cranks crotchets humorous however tremendous warmth essential goodness would shortly make hollywoods biggest star largely missingbr br among supporting cast hedda hopper scores slinky society serpent wilfred noy playing comic butler movie mavens spot little dickie moore shearers young son elderly mary gordon housekeeper uncredited,positive,negative,0.9918456673622131,0.3532571792602539
steve martin looks like hes face lift something strange face usually like anything steve movie comes trashy funny didnt think charlene encouraging rough wife good message sending teens watching film,negative,negative,0.7167643308639526,0.07294797897338867
everything better past days even childrens television fraggle rock proves point quite easily time writing comment fourteen years old even teen years cant resist charm fraggle rock indeed living rock haha fraggle rock horde playful goofy creatures called fraggles liveamazinglyin rock theyre creatures rock inhabited many species like hardworking doozers countless living plants outside rock one side live inventorscientist doc dog sprocket later befriends gobo fraggle side family gorgssupposed rulers universe five main fraggles gobo fearless leader mokey arty peaceful wembley indecisive friend gobo boober pessimistic domestic god red loves anything sport general feistynessget caught strange situations episode time sing dance cares awaybr br fraggle rock definitely family showthe plots may intricate details infants may follow well songanddance routines hold attention characters strong likable conflicts believable adventures thrilling gorgs frightening doc sprocket enlightening uncle travelling matt hilarious postcard segments final episode change address genuinely touching lets go fraggle rock,positive,positive,0.9789613485336304,0.29557156562805176
